"GEO_ID","NAME","B01003_001M","B01003_001E",
"Geography","Geographic Area Name","Margin of Error!!Total","Estimate!!Total",
"1600000US0962640","Putnam CDP, Connecticut","219","7505",
"1600000US0963270","Quinebaug CDP, Connecticut","271","1283",
"1600000US0963900","Ridgefield CDP, Connecticut","544","7721",
"1600000US0964530","Riverside CDP, Connecticut","438","8413",
"1600000US0965230","Rockville CDP, Connecticut","585","7706",
"1600000US0966455","Salmon Brook CDP, Connecticut","243","2305",
"1600000US0967050","Saybrook Manor CDP, Connecticut","316","1325",
"1600000US0967890","Sharon CDP, Connecticut","189","695",
"1600000US0968100","Shelton city, Connecticut","24","39061",
"1600000US0968450","Sherwood Manor CDP, Connecticut","295","5655",
"1600000US0969010","Simsbury Center CDP, Connecticut","375","6006",
"1600000US0969150","Somers CDP, Connecticut","281","1532",
"1600000US0969990","South Coventry CDP, Connecticut","422","1358",
"1600000US0971040","Southport CDP, Connecticut","209","1461",
"1600000US0971250","South Windham CDP, Connecticut","460","1604",
"1600000US0971460","Southwood Acres CDP, Connecticut","366","7872",
"1600000US0971530","South Woodstock CDP, Connecticut","268","1142",
"1600000US0972300","Stafford Springs CDP, Connecticut","429","5019",
"1600000US0973000","Stamford city, Connecticut","42","120907",
"1600000US0973700","Stonington borough, Connecticut","139","1013",
"1600000US0973980","Storrs CDP, Connecticut","755","14134",
"1600000US0974260","Stratford CDP, Connecticut","32","50821",
"1600000US0974655","Suffield Depot CDP, Connecticut","301","1169",
"1600000US0975100","Tariffville CDP, Connecticut","215","1272",
"1600000US0975200","Terramuggus CDP, Connecticut","187","1025",
"1600000US0975240","Terryville CDP, Connecticut","434","5133",
"1600000US0975660","Thomaston CDP, Connecticut","287","1551",
"1600000US0975940","Thompsonville CDP, Connecticut","617","8838",
"1600000US0976500","Torrington city, Connecticut","42","36423",
"1600000US0977270","Trumbull CDP, Connecticut","41","35495",
"1600000US0978880","Wallingford Center CDP, Connecticut","514","17947",
"1600000US0980000","Waterbury city, Connecticut","40","109941",
"1600000US0980210","Waterford CDP, Connecticut","286","2707",
"1600000US0980420","Watertown CDP, Connecticut","486","3666",
"1600000US0980630","Wauregan CDP, Connecticut","298","903",
"1600000US0980770","Weatogue CDP, Connecticut","340","2367",
"1600000US0981750","Westbrook Center CDP, Connecticut","390","2326",
"1600000US0982660","West Hartford CDP, Connecticut","57","62898",
"1600000US0982800","West Haven city, Connecticut","44","55070",
"1600000US0983570","Westport CDP, Connecticut","27","26109",
"1600000US0983990","West Simsbury CDP, Connecticut","277","2689",
"1600000US0984970","Wethersfield CDP, Connecticut","34","26613",
"1600000US0985810","Willimantic CDP, Connecticut","567","17485",
"1600000US0986380","Wilton Center CDP, Connecticut","206","799",
"1600000US0987140","Windsor Locks CDP, Connecticut","27","12419",
"1600000US0987350","Winsted CDP, Connecticut","521","7318",
"1600000US0987980","Woodbury Center CDP, Connecticut","306","1476",
"1600000US0988050","Woodmont borough, Connecticut","232","1734",
"1600000US1001400","Arden village, Delaware","102","483",
"1600000US1001530","Ardencroft village, Delaware","51","194",
"1600000US1001660","Ardentown village, Delaware","60","240",
"1600000US1004130","Bear CDP, Delaware","1219","18748",
"1600000US1004650","Bellefonte town, Delaware","189","1115",
"1600000US1005690","Bethany Beach town, Delaware","123","813",
"1600000US1005820","Bethel town, Delaware","67","185",
"1600000US1006730","Blades town, Delaware","312","1236",
"1600000US1007250","Bowers town, Delaware","71","284",
"1600000US1008680","Bridgeville town, Delaware","312","1893",
"1600000US1009850","Brookside CDP, Delaware","773","14365",
"1600000US1010760","Camden town, Delaware","21","3244",
"1600000US1014660","Cheswold town, Delaware","310","1352",
"1600000US1015310","Claymont CDP, Delaware","573","7511",
"1600000US1015440","Clayton town, Delaware","36","2638",
"1600000US1018950","Dagsboro town, Delaware","283","820",
"1600000US1019730","Delaware City city, Delaware","251","1723",
"1600000US1020380","Delmar town, Delaware","296","1590",
"1600000US1020900","Dewey Beach town, Delaware","76","292",
"1600000US1021200","Dover city, Delaware","48","35474",
"1600000US1021387","Dover Base Housing CDP, Delaware","383","2555",
"1600000US1023240","Edgemoor CDP, Delaware","626","5378",
"1600000US1024020","Ellendale town, Delaware","265","455",
"1600000US1024540","Elsmere town, Delaware","29","6103",
"1600000US1025840","Farmington town, Delaware","59","64",
"1600000US1026620","Felton town, Delaware","241","1078",
"1600000US1026880","Fenwick Island town, Delaware","82","330",
"1600000US1028310","Frankford town, Delaware","156","551",
"1600000US1028440","Frederica town, Delaware","202","753",
"1600000US1029090","Georgetown town, Delaware","29","6154",
"1600000US1029350","Glasgow CDP, Delaware","1086","15648",
"1600000US1031430","Greenville CDP, Delaware","363","2453",
"1600000US1031560","Greenwood town, Delaware","169","767",
"1600000US1033120","Harrington city, Delaware","21","3500",
"1600000US1033250","Hartly town, Delaware","177","143",
"1600000US1033900","Henlopen Acres town, Delaware","52","181",
"1600000US1034810","Highland Acres CDP, Delaware","347","3431",
"1600000US1035850","Hockessin CDP, Delaware","561","12919",
"1600000US1036760","Houston town, Delaware","125","517",
"1600000US1038710","Kent Acres CDP, Delaware","449","1989",
"1600000US1039100","Kenton town, Delaware","59","78",
"1600000US1041310","Laurel town, Delaware","18","3751",
"1600000US1041700","Leipsic town, Delaware","35","126",
"1600000US1041830","Lewes city, Delaware","23","2819",
"1600000US1042870","Little Creek town, Delaware","124","276",
"1600000US1043245","Long Neck CDP, Delaware","286","2220",
"1600000US1044430","Magnolia town, Delaware","50","87",
"1600000US1047030","Middletown town, Delaware","35","16648",
"1600000US1047420","Milford city, Delaware","38","9180",
"1600000US1047940","Millsboro town, Delaware","19","3640",
"1600000US1048200","Millville town, Delaware","148","498",
"1600000US1048330","Milton town, Delaware","42","2480",
"1600000US1050670","Newark city, Delaware","36","31110",
"1600000US1050800","New Castle city, Delaware","34","5250",
"1600000US1051190","Newport town, Delaware","188","1035",
"1600000US1052490","North Star CDP, Delaware","353","7929",
"1600000US1053920","Ocean View town, Delaware","296","2008",
"1600000US1054050","Odessa town, Delaware","74","227",
"1600000US1056490","Pike Creek CDP, Delaware","615","8025",
"1600000US1056500","Pike Creek Valley CDP, Delaware","632","11400",
"1600000US1060290","Rehoboth Beach city, Delaware","151","1161",
"1600000US1061265","Rising Sun-Lebanon CDP, Delaware","547","2814",
"1600000US1061480","Riverview CDP, Delaware","496","2623",
"1600000US1061720","Rodney Village CDP, Delaware","484","1773",
"1600000US1064320","Seaford city, Delaware","23","6945",
"1600000US1064840","Selbyville town, Delaware","376","2253",
"1600000US1067050","Slaughter Beach town, Delaware","56","104",
"1600000US1067310","Smyrna town, Delaware","73","9330",
"1600000US1067700","South Bethany town, Delaware","47","381",
"1600000US1072510","Townsend town, Delaware","451","1426",
"1600000US1074330","Viola town, Delaware","82","174",
"1600000US1077580","Wilmington city, Delaware","48","71437",
"1600000US1077840","Wilmington Manor CDP, Delaware","509","7865",
"1600000US1080830","Woodside town, Delaware","76","198",
"1600000US1080895","Woodside East CDP, Delaware","530","1985",
"1600000US1081350","Wyoming town, Delaware","264","1451",
"1600000US1150000","Washington city, District of Columbia","*****","584400",
"1600000US1200075","Acacia Villas CDP, Florida","299","388",
"1600000US1200375","Alachua city, Florida","25","8708",
"1600000US1200410","Alafaya CDP, Florida","2217","77229",
"1600000US1200625","Alford town, Florida","131","395",
"1600000US1200800","Allentown CDP, Florida","281","957",
"1600000US1200950","Altamonte Springs city, Florida","99","42131",
"1600000US1201000","Altha town, Florida","211","625",
"1600000US1201050","Altoona CDP, Florida","64","88",
"1600000US1201100","Alturas CDP, Florida","492","3594",
"1600000US1201125","Alva CDP, Florida","478","2650",
"1600000US1201353","Andrews CDP, Florida","283","589",
"1600000US1201475","Anna Maria city, Florida","417","1475",
"1600000US1201625","Apalachicola city, Florida","475","2357",
"1600000US1201675","Apollo Beach CDP, Florida","833","13481",
"1600000US1201700","Apopka city, Florida","78","39482",
"1600000US1201750","Arcadia city, Florida","20","7497",
"1600000US1201775","Archer city, Florida","301","1038",
"1600000US1201875","Aripeka CDP, Florida","123","188",
"1600000US1202187","Asbury Lake CDP, Florida","746","8684",
"1600000US1202250","Astatula town, Florida","344","2526",
"1600000US1202275","Astor CDP, Florida","389","1641",
"1600000US1202400","Atlantic Beach city, Florida","28","12967",
"1600000US1202500","Atlantis city, Florida","152","1869",
"1600000US1202550","Auburndale city, Florida","38","13391",
"1600000US1202575","Aucilla CDP, Florida","349","307",
"1600000US1202660","Avalon CDP, Florida","226","569",
"1600000US1202681","Aventura city, Florida","35","33772",
"1600000US1202750","Avon Park city, Florida","28","8965",
"1600000US1202850","Azalea Park CDP, Florida","844","13123",
"1600000US1202900","Babson Park CDP, Florida","481","966",
"1600000US1202925","Bagdad CDP, Florida","464","3565",
"1600000US1203250","Baldwin town, Florida","267","1564",
"1600000US1203275","Bal Harbour village, Florida","14","2645",
"1600000US1203375","Balm CDP, Florida","336","904",
"1600000US1203480","Bardmoor CDP, Florida","585","10312",
"1600000US1203675","Bartow city, Florida","34","17230",
"1600000US1203725","Bascom town, Florida","56","155",
"1600000US1203975","Bay Harbor Islands town, Florida","23","5564",
"1600000US1204070","Bay Hill CDP, Florida","529","5269",
"1600000US1204150","Bay Lake city, Florida","22","19",
"1600000US1204162","Bayonet Point CDP, Florida","1475","23585",
"1600000US1204200","Bay Pines CDP, Florida","332","2942",
"1600000US1204250","Bayport CDP, Florida","53","41",
"1600000US1204350","Bayshore Gardens CDP, Florida","1219","16718",
"1600000US1204650","Beacon Square CDP, Florida","714","7596",
"1600000US1204735","Bear Creek CDP, Florida","253","1473",
"1600000US1204925","Bee Ridge CDP, Florida","672","9996",
"1600000US1204975","Bell town, Florida","199","548",
"1600000US1205025","Bellair-Meadowbrook Terrace CDP, Florida","879","13027",
"1600000US1205075","Belleair town, Florida","37","3922",
"1600000US1205100","Belleair Beach city, Florida","108","1426",
"1600000US1205125","Belleair Bluffs city, Florida","285","2094",
"1600000US1205150","Belleair Shore town, Florida","26","73",
"1600000US1205200","Belle Glade city, Florida","25","17659",
"1600000US1205300","Belle Isle city, Florida","23","6072",
"1600000US1205375","Belleview city, Florida","19","4516",
"1600000US1205462","Bellview CDP, Florida","1144","24535",
"1600000US1205825","Berrydale CDP, Florida","195","381",
"1600000US1206100","Beverly Beach town, Florida","115","455",
"1600000US1206125","Beverly Hills CDP, Florida","665","8520",
"1600000US1206350","Big Coppitt Key CDP, Florida","408","2297",
"1600000US1206425","Big Pine Key CDP, Florida","433","3747",
"1600000US1206600","Biscayne Park village, Florida","18","3073",
"1600000US1206625","Bithlo CDP, Florida","793","7652",
"1600000US1206667","Black Diamond CDP, Florida","731","1241",
"1600000US1206670","Black Hammock CDP, Florida","274","880",
"1600000US1206875","Bloomingdale CDP, Florida","976","21786",
"1600000US1206925","Blountstown city, Florida","18","2533",
"1600000US1207300","Boca Raton city, Florida","44","85084",
"1600000US1207375","Bokeelia CDP, Florida","685","2248",
"1600000US1207450","Bonifay city, Florida","32","2847",
"1600000US1207525","Bonita Springs city, Florida","68","43353",
"1600000US1207687","Boulevard Gardens CDP, Florida","734","1709",
"1600000US1207775","Bowling Green city, Florida","21","2913",
"1600000US1207875","Boynton Beach city, Florida","80","67581",
"1600000US1207950","Bradenton city, Florida","58","50533",
"1600000US1207975","Bradenton Beach city, Florida","287","1452",
"1600000US1208125","Bradley Junction CDP, Florida","79","177",
"1600000US1208150","Brandon CDP, Florida","2003","99607",
"1600000US1208175","Branford town, Florida","292","946",
"1600000US1208300","Brent CDP, Florida","1140","23623",
"1600000US1208450","Brewster CDP, Florida","136","0",
"1600000US1208575","Briny Breezes town, Florida","101","687",
"1600000US1208600","Bristol city, Florida","373","950",
"1600000US1208650","Broadview Park CDP, Florida","850","6822",
"1600000US1208700","Bronson town, Florida","335","1469",
"1600000US1208725","Brooker town, Florida","99","350",
"1600000US1208762","Brookridge CDP, Florida","389","4581",
"1600000US1208800","Brooksville city, Florida","33","7884",
"1600000US1208925","Brownsdale CDP, Florida","253","587",
"1600000US1209000","Brownsville CDP, Florida","1104","13041",
"1600000US1209315","Buckhead Ridge CDP, Florida","338","2075",
"1600000US1209350","Buckingham CDP, Florida","612","4283",
"1600000US1209415","Buenaventura Lakes CDP, Florida","1044","26844",
"1600000US1209550","Bunnell city, Florida","30","2791",
"1600000US1209612","Burnt Store Marina CDP, Florida","307","1374",
"1600000US1209625","Bushnell city, Florida","518","3370",
"1600000US1209630","Butler Beach CDP, Florida","497","5162",
"1600000US1209655","Cabana Colony CDP, Florida","542","2365",
"1600000US1209700","Callahan town, Florida","228","896",
"1600000US1209725","Callaway city, Florida","53","14552",
"1600000US1209875","Campbell CDP, Florida","566","2639",
"1600000US1209900","Campbellton town, Florida","93","189",
"1600000US1210100","Canal Point CDP, Florida","226","342",
"1600000US1210250","Cape Canaveral city, Florida","41","9904",
"1600000US1210275","Cape Coral city, Florida","46","149787",
"1600000US1210425","Captiva CDP, Florida","125","147",
"1600000US1210725","Carrabelle city, Florida","17","2612",
"1600000US1210825","Carrollwood CDP, Florida","938","34336",
"1600000US1210975","Caryville town, Florida","392","499",
"1600000US1211050","Casselberry city, Florida","69","26239",
"1600000US1211150","Cedar Grove CDP, Florida","429","3363",
"1600000US1211225","Cedar Key city, Florida","123","463",
"1600000US1211285","Celebration CDP, Florida","712","7761",
"1600000US1211325","Center Hill city, Florida","330","1220",
"1600000US1211362","Century town, Florida","306","1732",
"1600000US1211597","Charleston Park CDP, Florida","380","457",
"1600000US1211625","Charlotte Harbor CDP, Florida","543","3893",
"1600000US1211650","Charlotte Park CDP, Florida","385","1773",
"1600000US1211800","Chattahoochee city, Florida","21","3612",
"1600000US1211912","Cheval CDP, Florida","729","10301",
"1600000US1211925","Chiefland city, Florida","444","2422",
"1600000US1211975","Chipley city, Florida","17","3611",
"1600000US1212150","Chokoloskee CDP, Florida","164","236",
